x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89614.96760227215,43152.10673089761,0.0,0.0,0.0,0.8656044209722041,0.5007284557456019,7.682825
89613.88933057406,43153.98163113877,0.0,0.0,0.0,0.8479041054777687,0.5301496278541982,4.130085
89612.68830921681,43156.447489311206,0.0,0.0,0.0,0.7163472210074954,0.6977439780856862,3.362759
89612.60160699568,43159.74217371394,0.0,0.0,0.0,0.4861260835526678,0.8738886833514579,0.0
89614.16224697593,43162.25653812655,0.0,0.0,0.0,0.3530484974315814,0.9356050226785354,3.433188
89616.32980250404,43164.16398699129,0.0,0.0,0.0,0.17642454375297964,0.9843141675103295,3.028045
89618.6707624744,43165.03100920254,0.0,0.0,0.0,0.046721375946489334,0.9989079602394141,0.0
89621.44523355039,43165.29111586591,0.0,0.0,0.0,-0.11315653826834568,0.993577172567448,3.919189
89623.69949129963,43164.77090253916,0.0,0.0,0.0,-0.3826834323661666,0.9238795325108408,4.289671
89625.26013127987,43163.21026255892,0.0,0.0,0.0,-0.4074128832386652,0.9132440761215798,0.0
89627.1783487046,43161.07351204158,0.0,0.0,0.0,-0.5548126641631598,0.8319753047321639,0.0
89628.24121640678,43158.520685823765,0.0,0.0,0.0,-0.5605373329149737,0.8281291556324822,0.0
89629.60934870948,43155.10254526554,0.0,0.0,0.0,-0.6001032579039984,0.7999225461586935,0.0
89630.80907343184,43150.985249380356,0.0,0.0,0.0,-0.6292425428782816,0.7772089952079002,4.362044
89631.67609564308,43146.910244987506,0.0,0.0,0.0,-0.5741351217572056,0.8187605644905223,0.0
89633.29618918826,43142.440107293325,0.0,0.0,0.0,-0.49269881498250384,0.8701999067540954,5.141279
89634.57858072665,43140.30278806268,0.0,0.0,0.0,-0.49269881498577117,0.8701999067522456,4.233904
89635.60449395735,43138.59293267817,0.0,0.0,0.0,-0.21601444639900916,0.9763901673751788,3.717443
89638.7856777753,43137.11289400043,0.0,0.0,0.0,0.018509000962081145,0.9998286937687804,3.638178
