x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89645.01762377811,43181.69121467389,0,0,0,0.1355823871080895,0.9898373158173595,35
89646.492565066,43182.09347138876,0.0,0.0,0.0,0.17807506128305492,0.9840169066378058,35.0
89647.565907483,43182.75013539438,0,0,0,0.20959297004979205,0.9772572410856322,35
89648.6392499,43183.4067994,0.0,0.0,0.0,0.2411108788165292,0.9704975755334585,35.0
89649.95924815,43184.10582725,0,0,0,0.23754298585133465,0.9713700833064645,35
89651.2792464,43184.8048551,0.0,0.0,0.0,0.2339750928861401,0.9722425910794703,35.0
89652.61858325,43185.4891206,0,0,0,0.21574144256992478,0.9762719540109509,35
89653.9579201,43186.1733861,0.0,0.0,0.0,0.19750779225370946,0.9803013169424315,35.0
89655.3271297,43186.7484573,0,0,0,0.12693587872944062,0.989355802531839,35
89656.6963393,43187.3235285,0.0,0.0,0.0,0.05636396520517176,0.9984102881212463,35.0
89658.1583299,43187.48912585,0,0,0,-0.04455260043221883,0.9938865369093466,35
89659.6203205,43187.6547232,0.0,0.0,0.0,-0.1454691660696094,0.989362785697447,35.0
89661.0427131,43187.2272029,0,0,0,-0.28403975729159203,0.947837131345224,35
89662.4651057,43186.7996826,0.0,0.0,0.0,-0.42261034851357465,0.906311476993001,35.0
89663.15556903397,43185.97684962241,0,0,0,-0.5184149478779212,0.847723333398028,35
89663.84603236795,43185.15401664483,0.0,0.0,0.0,-0.6142195472422678,0.789135189803055,35.0
89664.24147443462,43183.59233756739,0,0,0,-0.6686148422171261,0.7399863051350744,35
89664.6369165013,43182.03065848995,0.0,0.0,0.0,-0.7230101371919843,0.6908374204670937,35.0
89664.57447828025,43180.65942808049,0,0,0,-0.8032843061055297,0.5795791366627187,35
89664.5120400592,43179.288197671034,0.0,0.0,0.0,-0.8835584750190753,0.4683208528583435,35.0
89663.76278140655,43178.18359539675,0,0,0,-0.9318666069625348,0.3332279301962573,35
89663.0135227539,43177.078993122464,0.0,0.0,0.0,-0.9801747389059943,0.19813500753417107,35.0
89661.58873242696,43176.478431761236,0,0,0,-0.9886764299954673,0.13660346928519762,35
89660.1639421,43175.8778704,0.0,0.0,0.0,-0.9971781210849405,0.07507193103622414,35.0
89658.6870717,43175.65423235,0,0,0,-0.9972160203439123,0.0745650751370471,35
89657.2102013,43175.4305943,0.0,0.0,0.0,-0.9972539196028841,0.07405821923787008,35.0
89655.74541905,43175.2118321,0,0,0,-0.9983282883640934,0.054308641809396485,35
89654.2806368,43174.9930699,0.0,0.0,0.0,-0.9994026571253026,0.034559064380922884,35.0
