x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89630.800681,43150.682459,0.0,0.0,0.0,-0.6149501192675592,0.7885660091665218,6.877907
89631.529085,43147.783291,0.0,0.0,0.0,-0.6162843416386651,0.78752372043704,6.268174
89632.241778,43144.905456,0.0,0.0,0.0,-0.47763961767655216,0.8785558579998184,5.792118
89633.86264553735,43142.403548202485,0.0,0.0,0.0,-0.5312433867340747,0.8472192538247171,5.141279
89635.16006970589,43139.722204920814,0.0,0.0,0.0,-0.4889077640515092,0.8723354849197377,4.233904
89636.613113,43137.347554,0.0,0.0,0.0,-0.20601412722724188,0.9785490173633602,3.717443
89639.399683,43136.119823,0.0,0.0,0.0,-0.009890273863180556,0.9999510900453639,3.638178
89642.358823,43136.061281,0.0,0.0,0.0,0.2553985528108946,0.9668358595036185,3.569286
89644.889312,43137.498472,0.0,0.0,0.0,0.4754784400106259,0.8797273742956175,2.395166
89646.4748,43139.9196,0.0,0.0,0.0,0.6629155988372971,0.7486941356910629,1.25058
89646.831863,43142.846745,0.0,0.0,0.0,0.7471946160982634,0.6646053006663193,1.883912
89646.484752,43145.803388,0.0,0.0,0.0,0.8031909441986285,0.5957216692024184,1.976958
89645.602521,43148.712297,0.0,0.0,0.0,0.8413806591489765,0.5404429538906339,1.921183
89644.354161,43151.442425,0.0,0.0,0.0,0.8681803167931322,0.4962488665306718,1.872329
89642.853741,43153.990067,0.0,0.0,0.0,0.8931074542133038,0.4498433896687061,1.965784
89641.094288,43156.364993,0.0,0.0,0.0,0.9118755284605762,0.41046683251481475,2.037931
89639.130358,43158.582341,0.0,0.0,0.0,0.919729033552126,0.39255382413278345,3.2265
89637.067763,43160.735225,0.0,0.0,0.0,0.9235126737405082,0.3835679098160556,3.971615
89634.946862,43162.864265,0.0,0.0,0.0,0.9131369684951712,0.40765288759856544,4.646422
89633.01232494663,43165.02147432477,0.0,0.0,0.0,0.8877909153532205,0.4602469887096393,5.966609
89631.35113027768,43167.376899601644,0.0,0.0,0.0,0.9091161504488499,0.41654270488518247,7.240489
89629.01892864141,43170.081930464934,0.0,0.0,0.0,0.9313440407891057,0.36414046422585417,8.126014
89626.77006008259,43172.15780913462,0.0,0.0,0.0,0.9721222569357916,0.2344745563383433,8.06689
89624.9148019878,43173.10806328072,0.0,0.0,0.0,0.9717488293761851,0.2360173989476493,0.0
89621.67445617689,43174.780760023714,0.0,0.0,0.0,0.8372821902027449,0.5467710068843212,0.0
89619.74345591507,43179.177937767556,0.0,0.0,0.0,0.5905051943522169,0.8070338378550496,3.618247
89621.11344346384,43183.492957449926,0.0,0.0,0.0,0.37081030622533423,0.928708628578993,0.0
89623.09348833343,43185.37400007604,0.0,0.0,0.0,0.3051774310076998,0.9522955085494946,3.263962
89624.24851450736,43186.1990187717,0.0,0.0,0.0,0.1508642137249128,0.9885544947129439,0.0
89625.3045384378,43186.52902624997,0.0,0.0,0.0,0.021262164951350745,0.9997739346180123,2.997063
89626.85557358566,43186.59502774562,0.0,0.0,0.0,0.0538189206260928,0.9985507116729938,3.114606
89628.07660125523,43186.72703073693,0.0,0.0,0.0,-0.036202542666895154,0.9993444730944638,1.251462
89629.20708036929,43186.64501697827,0.0,0.0,0.0,-0.11399994070526583,0.9934807564916373,0.0
89630.9241092787,43186.245707929564,0.0,0.0,0.0,-0.21169969595756505,0.9773347628788585,2.201209
89632.24182913941,43185.64674435651,0.0,0.0,0.0,-0.24567054510371147,0.9693533841011983,0.0
89634.15851257318,43184.60854082989,0.0,0.0,0.0,-0.2577735998211804,0.9662053463085525,4.013024
89636.03526510207,43183.5304063984,0.0,0.0,0.0,-0.12533341803579934,0.9921146780102911,5.028845
89638.99015206246,43182.77171920586,0.0,0.0,0.0,-0.012321961617117565,0.9999240817491627,4.532785
89642.220647,43182.692089,0.0,0.0,0.0,0.12880896652355944,0.9916694258386373,3.96537
